round_id,query_index,query,timestamp,template,components,articles_found,total_available,high_relevance,precision,new_terms_mined,status
64,4,"((""difference-in-differences"" OR ""quasi-experimental"" OR ""policy announcement"") AND (""implement"" OR ""will decide"" OR ""expand"") AND (""save thousands"" OR ""spread prostate"" OR ""vaccination"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:25:57,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['difference-in-differences', 'quasi-experimental', 'policy announcement'], 'DECISION': ['implement', 'will decide', 'expand'], 'CONTEXT': ['save thousands', 'spread prostate', 'vaccination'], 'NOISE': ['review', 'sport']}",11,11,0,0.0,[],COMPLETED
64,5,"((""summative evaluation"" OR ""before-and-after"" OR ""analysis"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:26:45,(METHOD),"{'METHOD': ['summative evaluation', 'before-and-after', 'analysis'], 'DECISION': ['adopt', 'will decide', 'expand'], 'CONTEXT': ['sussex', 'mozambique', 'biofortification'], 'NOISE': ['opinion', 'sport']}",50,111986,0,0.0,[],COMPLETED
64,6,"((""cabinet decision"" OR ""outcome study"" OR ""assessment"") AND (""approve"" OR ""roll out"" OR ""adopt"") AND (""participants"" OR ""immune"" OR ""fourth"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:29:08,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['cabinet decision', 'outcome study', 'assessment'], 'DECISION': ['approve', 'roll out', 'adopt'], 'CONTEXT': ['participants', 'immune', 'fourth'], 'NOISE': ['letters', 'review']}",50,921,0,0.0,[],COMPLETED
64,7,"((""approve"" OR ""decision to"" OR ""terminate"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:31:26,(DECISION),"{'METHOD': ['expert elicitation', 'expert panel', 'in-depth analysis'], 'DECISION': ['approve', 'decision to', 'terminate'], 'CONTEXT': ['high', 'lead', 'allergy'], 'NOISE': ['letters', 'sport']}",50,165756,0,0.0,[],COMPLETED
65,1,"((""before-and-after"" OR ""independent review"" OR ""in-depth analysis"") AND (""terminate"" OR ""adopt"" OR ""implement"") AND (""intense"" OR ""clinics"" OR ""climate"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:33:41,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['before-and-after', 'independent review', 'in-depth analysis'], 'DECISION': ['terminate', 'adopt', 'implement'], 'CONTEXT': ['intense', 'clinics', 'climate'], 'NOISE': ['opinion', 'sport']}",50,346,0,0.0,[],COMPLETED
65,2,"((""case study"" OR ""case example"" OR ""qualitative evidence"") AND (""week"" OR ""revealed"" OR ""response"") AND NOT (""letters"" OR ""opinion"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:36:01,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['case study', 'case example', 'qualitative evidence'], 'DECISION': ['expand', 'terminate', 'adopt'], 'CONTEXT': ['week', 'revealed', 'response'], 'NOISE': ['letters', 'opinion']}",50,1904,1,0.02,"['copyright', 'commission', 'australia', 'king', 'approach']",COMPLETED
65,3,"((""adopt"" OR ""decision to"" OR ""will decide"") AND (""clinical"" OR ""horn"" OR ""breast"") AND NOT (""expert panel"" OR ""advisory group"" OR ""formative evaluation"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:37:46,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['expert panel', 'advisory group', 'formative evaluation'], 'DECISION': ['adopt', 'decision to', 'will decide'], 'CONTEXT': ['clinical', 'horn', 'breast'], 'NOISE': ['opinion', 'letters']}",50,4886,0,0.0,[],COMPLETED
65,4,"((""findings"" OR ""case study"" OR ""in-depth analysis"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:39:49,(METHOD),"{'METHOD': ['findings', 'case study', 'in-depth analysis'], 'DECISION': ['decision to', 'implement', 'adopt'], 'CONTEXT': ['fatal cardiac', 'participants', 'adults'], 'NOISE': ['live blog', 'letters']}",50,75787,0,0.0,[],COMPLETED
65,5,"((""roll out"" OR ""terminate"" OR ""implement"") AND (""added"" OR ""thousands"" OR ""rhino"") AND NOT (""outcome study"" OR ""policy announcement"" OR ""thematic framework"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:42:04,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['outcome study', 'policy announcement', 'thematic framework'], 'DECISION': ['roll out', 'terminate', 'implement'], 'CONTEXT': ['added', 'thousands', 'rhino'], 'NOISE': ['review', 'letters']}",50,16390,0,0.0,[],COMPLETED
65,6,"((""analysis"" OR ""interrupted time series"" OR ""policy announcement"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:44:20,(METHOD),"{'METHOD': ['analysis', 'interrupted time series', 'policy announcement'], 'DECISION': ['expand', 'adopt', 'roll out'], 'CONTEXT': ['fatal', 'charity', 'year'], 'NOISE': ['sport', 'review']}",50,106080,0,0.0,[],COMPLETED
65,7,"((""difference-in-differences"" OR ""analysis"" OR ""formative evaluation"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:46:37,(METHOD),"{'METHOD': ['difference-in-differences', 'analysis', 'formative evaluation'], 'DECISION': ['terminate', 'funding', 'adopt'], 'CONTEXT': ['participants', 'government', 'youth violence'], 'NOISE': ['sport', 'opinion']}",50,105620,0,0.0,[],COMPLETED
66,1,"((""before-and-after"" OR ""program evaluation"" OR ""case example"") AND (""partner"" OR ""copyright"" OR ""expected"") AND NOT (""review"" OR ""sport"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:48:43,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['before-and-after', 'program evaluation', 'case example'], 'DECISION': ['funding', 'adopt', 'decision to'], 'CONTEXT': ['partner', 'copyright', 'expected'], 'NOISE': ['review', 'sport']}",50,1213,0,0.0,[],COMPLETED
66,2,"((""case study"" OR ""case example"" OR ""in-depth analysis"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:50:18,(METHOD),"{'METHOD': ['case study', 'case example', 'in-depth analysis'], 'DECISION': ['funding', 'expand', 'terminate'], 'CONTEXT': ['australia', 'scans', 'cardiovascular'], 'NOISE': ['sport', 'opinion']}",50,4934,0,0.0,[],COMPLETED
66,3,"((""expand"" OR ""approve"" OR ""decision to"") AND (""pilots"" OR ""king"" OR ""expected"") AND NOT (""advisory group"" OR ""independent review"" OR ""analysis"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:51:54,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['advisory group', 'independent review', 'analysis'], 'DECISION': ['expand', 'approve', 'decision to'], 'CONTEXT': ['pilots', 'king', 'expected'], 'NOISE': ['opinion', 'letters']}",50,46325,0,0.0,[],COMPLETED
66,4,"((""analysis"" OR ""expert judgment"" OR ""quasi-experimental"") AND (""access"" OR ""longer"" OR ""gluten"") AND NOT (""live blog"" OR ""review"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:54:19,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['analysis', 'expert judgment', 'quasi-experimental'], 'DECISION': ['expand', 'funding', 'roll out'], 'CONTEXT': ['access', 'longer', 'gluten'], 'NOISE': ['live blog', 'review']}",50,22337,0,0.0,[],COMPLETED
66,5,"((""decision to"" OR ""terminate"" OR ""funding"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:56:31,(DECISION),"{'METHOD': ['advisory group', 'assessment', 'expert judgment'], 'DECISION': ['decision to', 'terminate', 'funding'], 'CONTEXT': ['therapy', 'kuiper', 'partner'], 'NOISE': ['live blog', 'podcast']}",50,276583,0,0.0,[],COMPLETED
66,6,"((""ministerial decree"" OR ""advisory group"" OR ""thematic framework"") AND (""partner"" OR ""mozambique"" OR ""king"") AND NOT (""opinion"" OR ""podcast"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-12 23:58:54,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['ministerial decree', 'advisory group', 'thematic framework'], 'DECISION': ['terminate', 'decision to', 'implement'], 'CONTEXT': ['partner', 'mozambique', 'king'], 'NOISE': ['opinion', 'podcast']}",50,483,0,0.0,[],COMPLETED
66,7,"((""outcome study"" OR ""advisory group"" OR ""in-depth analysis"") AND (""approve"" OR ""expand"" OR ""roll out"") AND (""commission"" OR ""marsden"" OR ""clinics"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 00:00:56,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['outcome study', 'advisory group', 'in-depth analysis'], 'DECISION': ['approve', 'expand', 'roll out'], 'CONTEXT': ['commission', 'marsden', 'clinics'], 'NOISE': ['sport', 'opinion']}",50,277,0,0.0,[],COMPLETED
67,1,"((""will decide"" OR ""terminate"" OR ""approve"") AND (""policy"" OR ""varieties"" OR ""stutter"") AND NOT (""before-and-after"" OR ""independent review"" OR ""outcome study"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 00:08:07,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['before-and-after', 'independent review', 'outcome study'], 'DECISION': ['will decide', 'terminate', 'approve'], 'CONTEXT': ['policy', 'varieties', 'stutter'], 'NOISE': ['letters', 'live blog']}",50,9581,0,0.0,[],COMPLETED
67,2,"((""will decide"" OR ""expand"" OR ""terminate"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 00:12:49,(DECISION),"{'METHOD': ['case example', 'case study', 'expert judgment'], 'DECISION': ['will decide', 'expand', 'terminate'], 'CONTEXT': ['university', 'hydromorphone', 'climate'], 'NOISE': ['letters', 'review']}",50,60834,0,0.0,[],COMPLETED
67,3,"((""will decide"" OR ""approve"" OR ""adopt"") AND (""approach"" OR ""fourth"" OR ""horn"") AND NOT (""expert panel"" OR ""advisory group"" OR ""impact evaluation"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 00:15:17,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['expert panel', 'advisory group', 'impact evaluation'], 'DECISION': ['will decide', 'approve', 'adopt'], 'CONTEXT': ['approach', 'fourth', 'horn'], 'NOISE': ['opinion', 'review']}",50,15797,0,0.0,[],COMPLETED
67,4,"((""before-and-after"" OR ""assessment"" OR ""independent review"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 00:17:19,(METHOD),"{'METHOD': ['before-and-after', 'assessment', 'independent review'], 'DECISION': ['approve', 'adopt', 'terminate'], 'CONTEXT': ['cancers', 'problem', 'illness'], 'NOISE': ['review', 'letters']}",50,71460,0,0.0,[],COMPLETED
67,6,"((""terminate"" OR ""expand"" OR ""decision to"") AND (""australia"" OR ""mutations"" OR ""community"") AND NOT (""cabinet decision"" OR ""before-and-after"" OR ""ministerial decree"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 00:22:57,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['cabinet decision', 'before-and-after', 'ministerial decree'], 'DECISION': ['terminate', 'expand', 'decision to'], 'CONTEXT': ['australia', 'mutations', 'community'], 'NOISE': ['letters', 'sport']}",50,44520,0,0.0,[],COMPLETED
67,7,"((""decision to"" OR ""expand"" OR ""approve"") AND (""approach"" OR ""free"" OR ""puberty"") AND NOT (""impact evaluation"" OR ""difference-in-differences"" OR ""qualitative evidence"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 00:26:57,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['impact evaluation', 'difference-in-differences', 'qualitative evidence'], 'DECISION': ['decision to', 'expand', 'approve'], 'CONTEXT': ['approach', 'free', 'puberty'], 'NOISE': ['live blog', 'review']}",50,63155,0,0.0,[],COMPLETED
68,1,"((""will decide"" OR ""expand"" OR ""adopt"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 00:30:48,(DECISION),"{'METHOD': ['before-and-after', 'qualitative evidence', 'summative evaluation'], 'DECISION': ['will decide', 'expand', 'adopt'], 'CONTEXT': ['biofortification', 'pupils', 'world'], 'NOISE': ['letters', 'podcast']}",50,85199,0,0.0,[],COMPLETED
68,2,"((""case study"" OR ""case example"" OR ""expert panel"") AND (""funding"" OR ""roll out"" OR ""approve"") AND (""vitamin"" OR ""risk factors"" OR ""scheme"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 00:33:38,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['case study', 'case example', 'expert panel'], 'DECISION': ['funding', 'roll out', 'approve'], 'CONTEXT': ['vitamin', 'risk factors', 'scheme'], 'NOISE': ['sport', 'letters']}",50,366,1,0.02,"['cashless', 'clubs', 'gaming', 'perrottet', 'nationals']",COMPLETED
68,3,"((""advisory group"" OR ""expert panel"" OR ""assessment"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 00:36:25,(METHOD),"{'METHOD': ['advisory group', 'expert panel', 'assessment'], 'DECISION': ['approve', 'terminate', 'will decide'], 'CONTEXT': ['wegovy', 'varieties', 'genome'], 'NOISE': ['review', 'live blog']}",50,66202,0,0.0,[],COMPLETED
68,4,"((""findings"" OR ""outcome study"" OR ""expert elicitation"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 00:41:47,(METHOD),"{'METHOD': ['findings', 'outcome study', 'expert elicitation'], 'DECISION': ['approve', 'roll out', 'expand'], 'CONTEXT': ['charities', 'factors', 'breast cancer'], 'NOISE': ['review', 'podcast']}",50,71218,0,0.0,[],COMPLETED
68,5,"((""approve"" OR ""terminate"" OR ""funding"") AND (""mutations"" OR ""prostate"" OR ""allergy"") AND NOT (""case example"" OR ""analysis"" OR ""difference-in-differences"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 00:47:04,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['case example', 'analysis', 'difference-in-differences'], 'DECISION': ['approve', 'terminate', 'funding'], 'CONTEXT': ['mutations', 'prostate', 'allergy'], 'NOISE': ['review', 'live blog']}",50,626,0,0.0,[],COMPLETED
68,6,"((""consensus statement"" OR ""findings"" OR ""independent review"") AND (""funding"" OR ""expand"" OR ""decision to"") AND (""data"" OR ""save thousands"" OR ""evidence"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 00:49:44,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['consensus statement', 'findings', 'independent review'], 'DECISION': ['funding', 'expand', 'decision to'], 'CONTEXT': ['data', 'save thousands', 'evidence'], 'NOISE': ['review', 'letters']}",50,13340,0,0.0,[],COMPLETED
68,7,"((""outcome study"" OR ""analysis"" OR ""before-and-after"") AND (""disease"" OR ""months"" OR ""valve disease"") AND NOT (""opinion"" OR ""podcast"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 00:53:32,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['outcome study', 'analysis', 'before-and-after'], 'DECISION': ['decision to', 'adopt', 'terminate'], 'CONTEXT': ['disease', 'months', 'valve disease'], 'NOISE': ['opinion', 'podcast']}",50,28540,0,0.0,[],COMPLETED
69,1,"((""decision to"" OR ""will decide"" OR ""implement"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 00:57:39,(DECISION),"{'METHOD': ['before-and-after', 'analysis', 'ministerial decree'], 'DECISION': ['decision to', 'will decide', 'implement'], 'CONTEXT': ['tumours', 'taste', 'people cancer'], 'NOISE': ['live blog', 'review']}",50,181304,0,0.0,[],COMPLETED
69,2,"((""case study"" OR ""case example"" OR ""formative evaluation"") AND (""adopt"" OR ""expand"" OR ""decision to"") AND (""nationals"" OR ""gaming"" OR ""including"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:01:16,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['case study', 'case example', 'formative evaluation'], 'DECISION': ['adopt', 'expand', 'decision to'], 'CONTEXT': ['nationals', 'gaming', 'including'], 'NOISE': ['live blog', 'opinion']}",50,304,0,0.0,[],COMPLETED
69,3,"((""expert panel"" OR ""advisory group"" OR ""before-and-after"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:04:17,(METHOD),"{'METHOD': ['expert panel', 'advisory group', 'before-and-after'], 'DECISION': ['roll out', 'approve', 'expand'], 'CONTEXT': ['cashless', 'coronary arteries', 'poachers'], 'NOISE': ['review', 'sport']}",50,13639,0,0.0,[],COMPLETED
69,4,"((""decision to"" OR ""will decide"" OR ""expand"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:08:37,(DECISION),"{'METHOD': ['formative evaluation', 'analysis', 'assessment'], 'DECISION': ['decision to', 'will decide', 'expand'], 'CONTEXT': ['perrottet', 'gaming', 'cardiac'], 'NOISE': ['letters', 'sport']}",50,192230,0,0.0,[],COMPLETED
69,5,"((""expert analysis"" OR ""quasi-experimental"" OR ""thematic framework"") AND (""will decide"" OR ""roll out"" OR ""adopt"") AND (""nationals"" OR ""free diet"" OR ""quality life"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:14:21,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['expert analysis', 'quasi-experimental', 'thematic framework'], 'DECISION': ['will decide', 'roll out', 'adopt'], 'CONTEXT': ['nationals', 'free diet', 'quality life'], 'NOISE': ['sport', 'podcast']}",1,1,0,0.0,[],COMPLETED
69,6,"((""will decide"" OR ""adopt"" OR ""roll out"") AND (""life"" OR ""poachers"" OR ""nationals"") AND NOT (""ministerial decree"" OR ""analysis"" OR ""policy announcement"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:14:27,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['ministerial decree', 'analysis', 'policy announcement'], 'DECISION': ['will decide', 'adopt', 'roll out'], 'CONTEXT': ['life', 'poachers', 'nationals'], 'NOISE': ['letters', 'sport']}",50,14733,0,0.0,[],COMPLETED
69,7,"((""ministerial decree"" OR ""qualitative evidence"" OR ""impact evaluation"") AND (""terminate"" OR ""roll out"" OR ""implement"") AND (""perrottet"" OR ""horn"" OR ""study"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:16:14,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['ministerial decree', 'qualitative evidence', 'impact evaluation'], 'DECISION': ['terminate', 'roll out', 'implement'], 'CONTEXT': ['perrottet', 'horn', 'study'], 'NOISE': ['podcast', 'live blog']}",2,2,0,0.0,[],COMPLETED
70,1,"((""roll out"" OR ""expand"" OR ""implement"") AND (""disclosure"" OR ""clubs"" OR ""prostate cancer"") AND NOT (""before-and-after"" OR ""impact evaluation"" OR ""in-depth analysis"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:16:24,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['before-and-after', 'impact evaluation', 'in-depth analysis'], 'DECISION': ['roll out', 'expand', 'implement'], 'CONTEXT': ['disclosure', 'clubs', 'prostate cancer'], 'NOISE': ['letters', 'opinion']}",50,4687,0,0.0,[],COMPLETED
70,2,"((""case study"" OR ""case example"" OR ""consensus statement"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:22:00,(METHOD),"{'METHOD': ['case study', 'case example', 'consensus statement'], 'DECISION': ['roll out', 'expand', 'adopt'], 'CONTEXT': ['arteries', 'cashless', 'deaths'], 'NOISE': ['opinion', 'letters']}",50,4542,1,0.02,"['economy', 'companies', 'actors', 'productivity', 'mining']",COMPLETED
70,3,"((""adopt"" OR ""terminate"" OR ""roll out"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:25:08,(DECISION),"{'METHOD': ['advisory group', 'expert panel', 'interrupted time series'], 'DECISION': ['adopt', 'terminate', 'roll out'], 'CONTEXT': ['clubs', 'copyright', 'coeliac'], 'NOISE': ['review', 'podcast']}",50,46528,0,0.0,[],COMPLETED
70,4,"((""roll out"" OR ""approve"" OR ""funding"") AND (""coronary"" OR ""impact"" OR ""immune"") AND NOT (""policy announcement"" OR ""in-depth analysis"" OR ""expert elicitation"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:28:24,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['policy announcement', 'in-depth analysis', 'expert elicitation'], 'DECISION': ['roll out', 'approve', 'funding'], 'CONTEXT': ['coronary', 'impact', 'immune'], 'NOISE': ['live blog', 'letters']}",50,35240,0,0.0,[],COMPLETED
70,5,"((""before-and-after"" OR ""expert analysis"" OR ""ministerial decree"") AND (""funding"" OR ""expand"" OR ""roll out"") AND (""clubs"" OR ""years"" OR ""breast"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:30:49,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['before-and-after', 'expert analysis', 'ministerial decree'], 'DECISION': ['funding', 'expand', 'roll out'], 'CONTEXT': ['clubs', 'years', 'breast'], 'NOISE': ['letters', 'review']}",50,581,0,0.0,[],COMPLETED
70,6,"((""roll out"" OR ""terminate"" OR ""approve"") AND (""risk factors"" OR ""clubs"" OR ""drugs"") AND NOT (""summative evaluation"" OR ""expert elicitation"" OR ""narrative analysis"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:33:23,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['summative evaluation', 'expert elicitation', 'narrative analysis'], 'DECISION': ['roll out', 'terminate', 'approve'], 'CONTEXT': ['risk factors', 'clubs', 'drugs'], 'NOISE': ['opinion', 'podcast']}",50,3278,1,0.02,"['breakfast', 'breakfast clubs', 'poverty', 'labour', 'child poverty']",COMPLETED
70,7,"((""adopt"" OR ""approve"" OR ""implement"") AND (""brain"" OR ""deaths"" OR ""child"") AND NOT (""independent review"" OR ""expert judgment"" OR ""impact evaluation"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:38:02,(DECISION) AND (CONTEXT) AND NOT (METHOD),"{'METHOD': ['independent review', 'expert judgment', 'impact evaluation'], 'DECISION': ['adopt', 'approve', 'implement'], 'CONTEXT': ['brain', 'deaths', 'child'], 'NOISE': ['review', 'podcast']}",50,15671,1,0.02,"['maternity', 'staff', 'pilot', 'injuries', 'brain injuries']",COMPLETED
71,1,"((""before-and-after"" OR ""program evaluation"" OR ""ministerial decree"") AND (""roll out"" OR ""expand"" OR ""will decide"") AND (""staff"" OR ""loss"" OR ""maternity"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:41:36,(METHOD) AND (DECISION) AND (CONTEXT),"{'METHOD': ['before-and-after', 'program evaluation', 'ministerial decree'], 'DECISION': ['roll out', 'expand', 'will decide'], 'CONTEXT': ['staff', 'loss', 'maternity'], 'NOISE': ['review', 'podcast']}",50,154,0,0.0,[],COMPLETED
71,2,"((""case example"" OR ""case study"" OR ""ministerial decree"") AND (""economy"" OR ""ct scan"" OR ""medicine"") AND NOT (""podcast"" OR ""opinion"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:44:58,(METHOD) AND (CONTEXT) AND NOT (NOISE),"{'METHOD': ['case example', 'case study', 'ministerial decree'], 'DECISION': ['will decide', 'decision to', 'terminate'], 'CONTEXT': ['economy', 'ct scan', 'medicine'], 'NOISE': ['podcast', 'opinion']}",50,581,0,0.0,[],COMPLETED
71,3,"((""expert panel"" OR ""advisory group"" OR ""expert elicitation"")) AND NOT (""randomized"" OR ""randomised"" OR ""rct"" OR ""phase iii"" OR ""placebo"" OR ""clinical trial"")",2026-02-13 01:47:39,(METHOD),"{'METHOD': ['expert panel', 'advisory group', 'expert elicitation'], 'DECISION': ['approve', 'adopt', 'implement'], 'CONTEXT': ['companies', 'poverty', 'actors'], 'NOISE': ['sport', 'live blog']}",50,6718,0,0.0,[],COMPLETED
